,Year,Year ending,Police Service Area,Local Government Area,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
4271,2022,March,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3,4.355143458,19.143399798
4272,2022,March,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,5,7.258572429,31.90566633
4273,2022,March,Warrnambool,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4,5.806857943,25.524533064
4274,2022,March,Warrnambool,Corangamite,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2,2.903428972,12.762266532
4275,2022,March,Warrnambool,Corangamite,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,6,8.710286915,38.286799596
4276,2022,March,Warrnambool,Corangamite,B Property and deception offences,B10 Arson,B11 Cause damage by fire,1,1.451714486,6.381133266
4277,2022,March,Warrnambool,Corangamite,B Property and deception offences,B20 Property damage,B21 Criminal damage,59,85.651154666,376.486862691
4278,2022,March,Warrnambool,Corangamite,B Property and deception offences,B20 Property damage,B22 Graffiti,1,1.451714486,6.381133266
4279,2022,March,Warrnambool,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,2,2.903428972,12.762266532
4280,2022,March,Warrnambool,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,35,50.810007006,223.339664308
4281,2022,March,Warrnambool,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,25,36.292862147,159.528331649
4282,2022,March,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,25,36.292862147,159.528331649
4283,2022,March,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,32,46.454863548,204.19626451
4284,2022,March,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B43 Steal from a retail store,19,27.582575232,121.241532053
4285,2022,March,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,5,7.258572429,31.90566633
4286,2022,March,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,7,10.162001401,44.667932862
4287,2022,March,Warrnambool,Corangamite,B Property and deception offences,B40 Theft,B49 Other theft,69,100.168299525,440.298195351
4288,2022,March,Warrnambool,Corangamite,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,15,21.775717288,95.716998989
4289,2022,March,Warrnambool,Corangamite,B Property and deception offences,B50 Deception,B54 State false information,1,1.451714486,6.381133266
4290,2022,March,Warrnambool,Corangamite,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,6,8.710286915,38.286799596
4291,2022,March,Warrnambool,Corangamite,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,4,5.806857943,25.524533064
4292,2022,March,Warrnambool,Corangamite,C Drug offences,C30 Drug use and possession,C31 Drug use,1,1.451714486,6.381133266
4293,2022,March,Warrnambool,Corangamite,C Drug offences,C30 Drug use and possession,C32 Drug possession,17,24.67914626,108.479265521
4294,2022,March,Warrnambool,Corangamite,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,7,10.162001401,44.667932862
4295,2022,March,Warrnambool,Corangamite,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,6,8.710286915,38.286799596
4296,2022,March,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,1.451714486,6.381133266
4297,2022,March,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,3,4.355143458,19.143399798
4298,2022,March,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,2,2.903428972,12.762266532
4299,2022,March,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,4.355143458,19.143399798
4300,2022,March,Warrnambool,Corangamite,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,2.903428972,12.762266532
4301,2022,March,Warrnambool,Corangamite,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,3,4.355143458,19.143399798
4302,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1,1.451714486,6.381133266
4303,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,18,26.130860746,114.860398787
4304,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,1,1.451714486,6.381133266
4305,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1,1.451714486,6.381133266
4306,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,49,71.134009808,312.675530032
4307,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,3,4.355143458,19.143399798
4308,2022,March,Warrnambool,Corangamite,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,21,30.486004203,134.003798585
4309,2022,March,Warrnambool,Corangamite,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,10,14.517144859,63.811332659
4310,2022,March,Warrnambool,Corangamite,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,3,4.355143458,19.143399798
4311,2022,March,Warrnambool,Moyne,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,2.903428972,11.515727785
4312,2022,March,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,15,21.775717288,86.367958385
4313,2022,March,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,14,20.324002802,80.610094493
4314,2022,March,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,24,34.841147661,138.188733416
4315,2022,March,Warrnambool,Moyne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,15,21.775717288,86.367958385
4316,2022,March,Warrnambool,Moyne,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,33,47.906578034,190.009508448
4317,2022,March,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,5,7.258572429,28.789319462
4318,2022,March,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1,1.451714486,5.757863892
4319,2022,March,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1,1.451714486,5.757863892
4320,2022,March,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,7,10.162001401,40.305047246
4321,2022,March,Warrnambool,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4,5.806857943,23.031455569
4322,2022,March,Warrnambool,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,6,8.710286915,34.547183354
4323,2022,March,Warrnambool,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2,2.903428972,11.515727785
4324,2022,March,Warrnambool,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,16,23.227431774,92.125822278
4325,2022,March,Warrnambool,Moyne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,8,11.613715887,46.062911139
4326,2022,March,Warrnambool,Moyne,B Property and deception offences,B10 Arson,B19 Other fire related offences,2,2.903428972,11.515727785
4327,2022,March,Warrnambool,Moyne,B Property and deception offences,B20 Property damage,B21 Criminal damage,52,75.489153265,299.408922402
4328,2022,March,Warrnambool,Moyne,B Property and deception offences,B20 Property damage,B22 Graffiti,10,14.517144859,57.578638924
4329,2022,March,Warrnambool,Moyne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,1,1.451714486,5.757863892
4330,2022,March,Warrnambool,Moyne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,35,50.810007006,201.525236232
4331,2022,March,Warrnambool,Moyne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,16,23.227431774,92.125822278
4332,2022,March,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,12,17.42057383,69.094366708
4333,2022,March,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,44,63.875437378,253.346011264
4334,2022,March,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,6,8.710286915,34.547183354
4335,2022,March,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,8,11.613715887,46.062911139
4336,2022,March,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,4,5.806857943,23.031455569
4337,2022,March,Warrnambool,Moyne,B Property and deception offences,B40 Theft,B49 Other theft,56,81.296011209,322.440377972
4338,2022,March,Warrnambool,Moyne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,2,2.903428972,11.515727785
4339,2022,March,Warrnambool,Moyne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,15,21.775717288,86.367958385
4340,2022,March,Warrnambool,Moyne,B Property and deception offences,B50 Deception,B54 State false information,1,1.451714486,5.757863892
4341,2022,March,Warrnambool,Moyne,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,1,1.451714486,5.757863892
4342,2022,March,Warrnambool,Moyne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,8,11.613715887,46.062911139
4343,2022,March,Warrnambool,Moyne,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,2,2.903428972,11.515727785
4344,2022,March,Warrnambool,Moyne,C Drug offences,C30 Drug use and possession,C32 Drug possession,9,13.065430373,51.820775031
4345,2022,March,Warrnambool,Moyne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,12,17.42057383,69.094366708
4346,2022,March,Warrnambool,Moyne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,5,7.258572429,28.789319462
4347,2022,March,Warrnambool,Moyne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,2,2.903428972,11.515727785
4348,2022,March,Warrnambool,Moyne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,2,2.903428972,11.515727785
4349,2022,March,Warrnambool,Moyne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,1,1.451714486,5.757863892
4350,2022,March,Warrnambool,Moyne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,1.451714486,5.757863892
4351,2022,March,Warrnambool,Moyne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,5,7.258572429,28.789319462
4352,2022,March,Warrnambool,Moyne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,8,11.613715887,46.062911139
4353,2022,March,Warrnambool,Moyne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1,1.451714486,5.757863892
4354,2022,March,Warrnambool,Moyne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,41,59.520293921,236.072419587
4355,2022,March,Warrnambool,Moyne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,8,11.613715887,46.062911139
4356,2022,March,Warrnambool,Moyne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,15,21.775717288,86.367958385
4357,2022,March,Warrnambool,Moyne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,8,11.613715887,46.062911139
4358,2022,March,Warrnambool,Moyne,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,1,1.451714486,5.757863892
4359,2022,March,Warrnambool,Warrnambool,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,2.903428972,5.579529089
4360,2022,March,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,55,79.844296723,153.437049951
4361,2022,March,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,47,68.230580836,131.118933594
4362,2022,March,Warrnambool,Warrnambool,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",17,24.67914626,47.425997257
